X,Y,Z,trialNumber,phaseNumber
0.2035768,0.8189881,0.5129644,2,3
0.1960524,0.8150176,0.5129644,2,3
0.1944249,0.8193506,0.5129644,2,3
0.2133614,0.8597761,0.5129644,2,3
0.224503,0.9078463,0.5129644,2,3
0.2232111,0.9246819,0.5129644,2,3
0.2203923,0.9387,0.5129644,2,3
0.2166315,0.948032,0.5129644,2,3
0.2125278,0.9537025,0.5129644,2,3
0.2084292,0.957633,0.5129644,2,3
0.2041464,0.9611552,0.5129644,2,3
0.1997293,0.9642442,0.5129644,2,3
0.1955245,0.9672143,0.5129644,2,3
0.1910213,0.9699964,0.5129644,2,3
0.1869308,0.9683529,0.5129644,2,3
0.1836123,0.9586626,0.5129644,2,3
0.1796432,0.9501054,0.5129644,2,3
0.1755512,0.9475908,0.5129644,2,3
0.1713073,0.947366,0.5129644,2,3
0.1669978,0.9481503,0.5129644,2,3
0.1628163,0.9490279,0.5129644,2,3
0.157218,0.9503143,0.5129644,2,3
0.1541673,0.9518266,0.5129644,2,3
0.1497196,0.9533509,0.5129644,2,3
0.1453776,0.9546738,0.5129644,2,3
0.1409877,0.9557614,0.5129644,2,3
0.1365638,0.956282,0.5129644,2,3
0.1321474,0.9568496,0.5129644,2,3
0.1276213,0.9573731,0.5129644,2,3
0.1231196,0.9576485,0.5129644,2,3
0.118831,0.9579239,0.5129644,2,3
0.114293,0.9579174,0.5129644,2,3
0.1097584,0.9580759,0.5129644,2,3
0.105319,0.9582332,0.5129644,2,3
0.1005874,0.9581687,0.5129644,2,3
0.09622595,0.9581107,0.5129644,2,3
0.09180164,0.9579282,0.5129644,2,3
0.08731091,0.9577296,0.5129644,2,3
0.08269617,0.9573944,0.5129644,2,3
0.07811201,0.9570349,0.5129644,2,3
0.0736393,0.956638,0.5129644,2,3
0.0690293,0.9561195,0.5129644,2,3
0.0645538,0.9556323,0.5129644,2,3
0.06003487,0.9551725,0.5129644,2,3
0.0555059,0.954741,0.5129644,2,3
0.05104306,0.954372,0.5129644,2,3
0.04646304,0.954041,0.5129644,2,3
0.04198745,0.9537755,0.5129644,2,3
0.03730971,0.9535645,0.5129644,2,3
0.03266168,0.953414,0.5129644,2,3
0.02810284,0.9533204,0.5129644,2,3
0.02367881,0.9532799,0.5129644,2,3
0.01905575,0.9532999,0.5129644,2,3
0.01452509,0.9533718,0.5129644,2,3
0.009897023,0.9534904,0.5129644,2,3
0.005331933,0.9536421,0.5129644,2,3
0.0007483661,0.9537982,0.5129644,2,3
-0.00388369,0.9539697,0.5129644,2,3
-0.008417964,0.9541691,0.5129644,2,3
-0.01309371,0.9543274,0.5129644,2,3
-0.01765895,0.9544482,0.5129644,2,3
-0.0222441,0.9545767,0.5129644,2,3
-0.02688783,0.9546986,0.5129644,2,3
-0.03140771,0.9547845,0.5129644,2,3
-0.03595871,0.9548343,0.5129644,2,3
-0.04046455,0.9548086,0.5129644,2,3
-0.04499772,0.9547366,0.5129644,2,3
-0.04963627,0.9546136,0.5129644,2,3
-0.0542779,0.9543598,0.5129644,2,3
-0.05875066,0.9540653,0.5129644,2,3
-0.06343725,0.9536632,0.5129644,2,3
-0.06808978,0.9531491,0.5129644,2,3
-0.07236338,0.9526027,0.5129644,2,3
-0.07686293,0.9519612,0.5129644,2,3
-0.08141696,0.9512323,0.5129644,2,3
-0.0859389,0.9504882,0.5129644,2,3
-0.09041823,0.9497237,0.5129644,2,3
-0.09488614,0.9488599,0.5129644,2,3
-0.09925702,0.9478607,0.5129644,2,3
-0.1050328,0.9466419,0.5129644,2,3
-0.1079822,0.9454112,0.5129644,2,3
-0.1123721,0.9440233,0.5129644,2,3
-0.116684,0.9426928,0.5129644,2,3
-0.120929,0.9413155,0.5129644,2,3
-0.1251981,0.9401408,0.5129644,2,3
-0.1294135,0.9388493,0.5129644,2,3
-0.1338066,0.9376054,0.5129644,2,3
-0.1378085,0.9364265,0.5129644,2,3
-0.1419234,0.9351617,0.5129644,2,3
-0.1460857,0.9341125,0.5129644,2,3
-0.1502292,0.9332312,0.5129644,2,3
-0.1543881,0.9327171,0.5129644,2,3
-0.1585514,0.9322553,0.5129644,2,3
-0.1626149,0.9321116,0.5129644,2,3
-0.1667476,0.9319887,0.5129644,2,3
-0.1708713,0.9320978,0.5129644,2,3
-0.1749278,0.9324353,0.5129644,2,3
-0.1789713,0.9329989,0.5129644,2,3
-0.1830515,0.9336632,0.5129644,2,3
-0.1871435,0.9345779,0.5129644,2,3
-0.1911571,0.9357128,0.5129644,2,3
-0.1956451,0.9370709,0.5129644,2,3
-0.1991863,0.9385572,0.5129644,2,3
-0.2031182,0.9400731,0.5129644,2,3
-0.2070414,0.9416102,0.5129644,2,3
-0.2109903,0.9433687,0.5129644,2,3
-0.2146952,0.9452467,0.5129644,2,3
-0.2184745,0.9472014,0.5129644,2,3
-0.2222107,0.949329,0.5129644,2,3
-0.2259324,0.9515052,0.5129644,2,3
-0.22944,0.9537324,0.5129644,2,3
-0.2330665,0.9558527,0.5129644,2,3
-0.2365476,0.9595896,0.5129644,2,3
-0.2399735,0.963405,0.5129644,2,3
-0.2431908,0.9669564,0.5129644,2,3
-0.2464156,0.9701893,0.5129644,2,3
-0.2496611,0.9733157,0.5129644,2,3
-0.2528019,0.9760969,0.5129644,2,3
-0.2560006,0.9785496,0.5129644,2,3
-0.2590578,0.9808293,0.5129644,2,3
-0.2621667,0.9828047,0.5129644,2,3
-0.2652144,0.9846612,0.5129644,2,3
-0.26822,0.9862809,0.5129644,2,3
-0.2713358,0.9880319,0.5129644,2,3
-0.2742482,0.9896203,0.5129644,2,3
-0.2771737,0.991291,0.5129644,2,3
-0.2800445,0.9927028,0.5129644,2,3
-0.2830922,0.9939853,0.5129644,2,3
-0.2859127,0.99544,0.5129644,2,3
-0.2885653,0.9967403,0.5129644,2,3
-0.2913683,0.9978894,0.5129644,2,3
-0.2941854,0.9990687,0.5129644,2,3
-0.2968482,1.0002,0.5129644,2,3
-0.2995445,1.001236,0.5129644,2,3
-0.3022204,1.002098,0.5129644,2,3
-0.3048191,1.002611,0.5129644,2,3
-0.3074966,1.00312,0.5129644,2,3
-0.3108522,1.003962,0.5129644,2,3
-0.3125615,1.004369,0.5129644,2,3
-0.3151274,1.004833,0.5129644,2,3
-0.3176256,1.005262,0.5129644,2,3
-0.3200611,1.005366,0.5129644,2,3
-0.3224972,1.005406,0.5129644,2,3
-0.3248957,1.005204,0.5129644,2,3
-0.3273289,1.004648,0.5129644,2,3
-0.3297122,1.004212,0.5129644,2,3
-0.3320298,1.003591,0.5129644,2,3
-0.3343205,1.002877,0.5129644,2,3
-0.3365905,1.002173,0.5129644,2,3
-0.338871,1.001236,0.5129644,2,3
-0.3410725,1.000018,0.5129644,2,3
-0.3432808,0.9985149,0.5129644,2,3
-0.3454887,0.9966516,0.5129644,2,3
-0.34769,0.994431,0.5129644,2,3
-0.3498424,0.9921157,0.5129644,2,3
-0.3519549,0.9892794,0.5129644,2,3
-0.3540514,0.9861015,0.5129644,2,3
-0.35609,0.9828514,0.5129644,2,3
-0.3580418,0.9792472,0.5129644,2,3
-0.3599647,0.9753717,0.5129644,2,3
-0.3617464,0.971524,0.5129644,2,3
-0.3634985,0.9678121,0.5129644,2,3
-0.3650751,0.9640342,0.5129644,2,3
-0.3666262,0.9604493,0.5129644,2,3
-0.3680747,0.9565612,0.5129644,2,3
-0.3694043,0.9526319,0.5129644,2,3
-0.3707198,0.9483169,0.5129644,2,3
-0.3718814,0.9438585,0.5129644,2,3
-0.3729506,0.9394221,0.5129644,2,3
-0.3738793,0.9349303,0.5129644,2,3
-0.3747544,0.9304131,0.5129644,2,3
-0.3755088,0.9260492,0.5129644,2,3
-0.3761925,0.9218832,0.5129644,2,3
-0.3767811,0.9177365,0.5129644,2,3
-0.3772438,0.9137398,0.5129644,2,3
-0.3776408,0.9096483,0.5129644,2,3
-0.3779996,0.9059681,0.5129644,2,3
-0.3782997,0.9026462,0.5129644,2,3
-0.3785339,0.8993794,0.5129644,2,3
-0.3787738,0.8968142,0.5129644,2,3
-0.378973,0.89437,0.5129644,2,3
-0.3791488,0.8921695,0.5129644,2,3
-0.3793126,0.8905801,0.5129644,2,3
-0.3794397,0.888966,0.5129644,2,3
-0.3796133,0.8880562,0.5129644,2,3
0.01953062,0.9533521,0.5129644,3,3
0.0240607,0.9533322,0.5129644,3,3
0.02866027,0.95331,0.5129644,3,3
0.03326643,0.9532806,0.5129644,3,3
0.03797534,0.9532508,0.5129644,3,3
0.04248238,0.9532127,0.5129644,3,3
0.04707712,0.9531866,0.5129644,3,3
0.05308968,0.953141,0.5129644,3,3
0.05626363,0.9530894,0.5129644,3,3
0.06080514,0.9530426,0.5129644,3,3
0.06548426,0.9530008,0.5129644,3,3
0.06999594,0.9529849,0.5129644,3,3
0.07467455,0.9529235,0.5129644,3,3
0.07908809,0.9528917,0.5129644,3,3
0.083729,0.952895,0.5129644,3,3
0.08811599,0.9528439,0.5129644,3,3
0.0927192,0.9528118,0.5129644,3,3
0.09718892,0.9527909,0.5129644,3,3
0.1017385,0.9528155,0.5129644,3,3
0.1062135,0.9529674,0.5129644,3,3
0.1106298,0.9531254,0.5129644,3,3
0.1151547,0.9532315,0.5129644,3,3
0.1195304,0.9533873,0.5129644,3,3
0.1239803,0.9535005,0.5129644,3,3
0.1283564,0.9538031,0.5129644,3,3
0.1327309,0.9541843,0.5129644,3,3
0.1371666,0.9546602,0.5129644,3,3
0.141479,0.9550425,0.5129644,3,3
0.145821,0.9552023,0.5129644,3,3
0.1502075,0.9553063,0.5129644,3,3
0.1544952,0.9552671,0.5129644,3,3
0.1587794,0.9551922,0.5129644,3,3
0.1631374,0.9550766,0.5129644,3,3
0.1673951,0.9549401,0.5129644,3,3
0.1716256,0.9546744,0.5129644,3,3
0.1760034,0.9542471,0.5129644,3,3
0.1833118,0.9537156,0.5129644,3,3
0.1878532,0.9531592,0.5129644,3,3
0.1946815,0.952248,0.5129644,3,3
0.1991172,0.9515149,0.5129644,3,3
0.2040669,0.9503999,0.5129644,3,3
0.2081946,0.9491838,0.5129644,3,3
0.2120872,0.9478171,0.5129644,3,3
0.2160716,0.9461229,0.5129644,3,3
0.2200068,0.9441849,0.5129644,3,3
0.2239199,0.9422554,0.5129644,3,3
0.2278269,0.9401895,0.5129644,3,3
0.2316257,0.9382085,0.5129644,3,3
0.2354741,0.9363213,0.5129644,3,3
0.2392058,0.9343522,0.5129644,3,3
0.2427227,0.9324546,0.5129644,3,3
0.2464271,0.930437,0.5129644,3,3
0.2500781,0.9285454,0.5129644,3,3
0.2535837,0.9265828,0.5129644,3,3
0.2570642,0.9246423,0.5129644,3,3
0.2604483,0.921398,0.5129644,3,3
0.2637018,0.9185829,0.5129644,3,3
0.2669579,0.9159285,0.5129644,3,3
0.2702443,0.913788,0.5129644,3,3
0.2735457,0.9122286,0.5129644,3,3
0.2768806,0.9108646,0.5129644,3,3
0.2803124,0.9107392,0.5129644,3,3
0.2837279,0.9103297,0.5129644,3,3
0.2871379,0.9105402,0.5129644,3,3
0.2915538,0.9108256,0.5129644,3,3
