X,Y,Z,trialNumber,phaseNumber
0.2630485,0.9453362,0.5123643,2,3
0.2630422,0.9448779,0.5123643,2,3
0.263034,0.9443636,0.5123643,2,3
0.263024,0.9438076,0.5123643,2,3
0.2630075,0.9430132,0.5123643,2,3
0.2629874,0.9421777,0.5123643,2,3
0.262961,0.9412246,0.5123643,2,3
0.2629281,0.9401868,0.5123643,2,3
0.2628873,0.9390544,0.5123643,2,3
0.2628416,0.9379299,0.5123643,2,3
0.2627925,0.9368424,0.5123643,2,3
0.2627376,0.935733,0.5123643,2,3
0.2626845,0.9347466,0.5123643,2,3
0.2626348,0.9338813,0.5123643,2,3
0.2625846,0.9330583,0.5123643,2,3
0.2625346,0.9322801,0.5123643,2,3
0.2624786,0.9314504,0.5123643,2,3
0.2624164,0.930573,0.5123643,2,3
0.2623475,0.9296492,0.5123643,2,3
0.2622747,0.92872,0.5123643,2,3
0.2622002,0.9278128,0.5123643,2,3
0.2621261,0.9269481,0.5123643,2,3
0.2620497,0.9260927,0.5123643,2,3
0.2619804,0.9253422,0.5123643,2,3
0.2619203,0.9247128,0.5123643,2,3
0.2618803,0.9243023,0.5123643,2,3
0.2618555,0.9240507,0.5123643,2,3
0.2618411,0.9239063,0.5123643,2,3
0.2618474,0.9239693,0.5123643,2,3
0.2618497,0.9239925,0.5123643,2,3
0.2618597,0.9240928,0.5123643,2,3
0.2618703,0.9242001,0.5123643,2,3
0.2618843,0.9243429,0.5123643,2,3
0.2619072,0.9245775,0.5123643,2,3
0.2619426,0.9249438,0.5123643,2,3
0.2619897,0.9254425,0.5123643,2,3
0.2620409,0.9259952,0.5123643,2,3
0.2621002,0.9266546,0.5123643,2,3
0.2621576,0.9273111,0.5123643,2,3
0.262217,0.9280137,0.5123643,2,3
0.2622867,0.9288709,0.5123643,2,3
0.2623563,0.9297651,0.5123643,2,3
0.26244,0.9309007,0.5123643,2,3
0.2625169,0.9320132,0.5123643,2,3
0.2625887,0.933125,0.5123643,2,3
0.2626591,0.9342978,0.5123643,2,3
0.2627223,0.9354415,0.5123643,2,3
0.262784,0.936663,0.5123643,2,3
0.2628448,0.9380046,0.5123643,2,3
0.2629045,0.9395133,0.5123643,2,3
0.2629631,0.9412956,0.5123643,2,3
0.2630153,0.9433755,0.5123643,2,3
0.2630484,0.9453257,0.5123643,2,3
0.2630685,0.9478606,0.5123643,2,3
0.2630636,0.9502701,0.5123643,2,3
0.2630348,0.9527066,0.5123643,2,3
0.2629765,0.9553508,0.5123643,2,3
0.2628825,0.9581884,0.5123643,2,3
0.2627466,0.9612105,0.5123643,2,3
0.2625613,0.9644288,0.5123643,2,3
0.2623234,0.9677823,0.5123643,2,3
0.2620538,0.9709822,0.5123643,2,3
0.261779,0.9738269,0.5123643,2,3
0.2614676,0.9767021,0.5123643,2,3
0.2611791,0.9791222,0.5123643,2,3
0.260871,0.9815089,0.5123643,2,3
0.2605583,0.9837631,0.5123643,2,3
0.2602425,0.985899,0.5123643,2,3
0.259962,0.9876966,0.5123643,2,3
0.2597513,0.9889929,0.5123643,2,3
0.2596115,0.9898297,0.5123643,2,3
0.2594766,0.9906217,0.5123643,2,3
0.2594023,0.9910507,0.5123643,2,3
0.2594408,0.9908291,0.5123643,2,3
0.2595999,0.9898987,0.5123643,2,3
0.2597676,0.9888941,0.5123643,2,3
0.2599132,0.9880008,0.5123643,2,3
0.2600121,0.9873815,0.5123643,2,3
0.2600148,0.9873646,0.5123643,2,3
0.2599983,0.9874688,0.5123643,2,3
