X,Y,Z,trialNumber,phaseNumber
0.08853531,0.95691,0.5129644,2,3
0.09251979,0.9568023,0.5129644,2,3
0.0966076,0.9567307,0.5129644,2,3
0.100797,0.9567509,0.5129644,2,3
0.1050778,0.9568086,0.5129644,2,3
0.1094439,0.9568999,0.5129644,2,3
0.1138905,0.9570451,0.5129644,2,3
0.1184103,0.9572216,0.5129644,2,3
0.1229987,0.9574624,0.5129644,2,3
0.1276497,0.9577938,0.5129644,2,3
0.1323559,0.9582457,0.5129644,2,3
0.1371084,0.9588748,0.5129644,2,3
0.1418947,0.9597162,0.5129644,2,3
0.1466992,0.9606091,0.5129644,2,3
0.1515096,0.9618325,0.5129644,2,3
0.1563084,0.9631441,0.5129644,2,3
0.1610821,0.9645617,0.5129644,2,3
0.1658131,0.9661784,0.5129644,2,3
0.1704819,0.9680142,0.5129644,2,3
0.1750675,0.9700761,0.5129644,2,3
0.1791127,0.9723532,0.5129644,2,3
0.1826219,0.9748057,0.5129644,2,3
0.1856344,0.9772555,0.5129644,2,3
0.1883781,0.9795529,0.5129644,2,3
0.1909532,0.9818822,0.5129644,2,3
0.1933927,0.9839908,0.5129644,2,3
0.1956661,0.986062,0.5129644,2,3
0.1968887,0.9879479,0.5129644,2,3
0.1972368,0.9896482,0.5129644,2,3
0.197328,0.991098,0.5129644,2,3
0.1974072,0.9921983,0.5129644,2,3
0.1973479,0.9929246,0.5129644,2,3
0.197108,0.9935237,0.5129644,2,3
0.1967107,0.9938515,0.5129644,2,3
0.1961917,0.9937074,0.5129644,2,3
0.1955649,0.9930208,0.5129644,2,3
0.1947745,0.9921635,0.5129644,2,3
0.1937959,0.9913225,0.5129644,2,3
0.1926121,0.9906312,0.5129644,2,3
0.1911908,0.9903044,0.5129644,2,3
0.1895681,0.9900986,0.5129644,2,3
0.1877333,0.9900688,0.5129644,2,3
0.1857069,0.9900637,0.5129644,2,3
0.183506,0.9899629,0.5129644,2,3
0.1811261,0.9897883,0.5129644,2,3
0.1785661,0.9895413,0.5129644,2,3
0.1758676,0.9889686,0.5129644,2,3
0.1729687,0.9884659,0.5129644,2,3
0.1698308,0.9882562,0.5129644,2,3
0.1664568,0.9882779,0.5129644,2,3
0.1628882,0.9882452,0.5129644,2,3
0.1591972,0.9877365,0.5129644,2,3
0.1553723,0.9868345,0.5129644,2,3
0.1513876,0.9857188,0.5129644,2,3
0.1472284,0.9845098,0.5129644,2,3
0.1428799,0.9833324,0.5129644,2,3
