X,Y,Z,trialNumber,phaseNumber
0.1703102,0.9295278,0.586,1,3
0.1662451,0.9292824,0.586,1,3
0.1620989,0.9290376,0.586,1,3
0.1579555,0.9288813,0.586,1,3
0.1538867,0.9287257,0.586,1,3
0.1496999,0.9285744,0.586,1,3
0.1455205,0.9284126,0.586,1,3
0.14131,0.9282345,0.586,1,3
0.1369497,0.9280376,0.586,1,3
0.132786,0.9279393,0.586,1,3
0.1284909,0.9277654,0.586,1,3
0.1240622,0.9276119,0.586,1,3
0.1198913,0.9274513,0.586,1,3
0.11558,0.9273844,0.586,1,3
0.1111422,0.9272346,0.586,1,3
0.1066535,0.9270654,0.586,1,3
0.1023392,0.9268728,0.586,1,3
0.09796715,0.9266737,0.586,1,3
0.09331605,0.9264419,0.586,1,3
0.08916932,0.926254,0.586,1,3
0.08427823,0.9260555,0.586,1,3
0.08028275,0.9258837,0.586,1,3
0.07570779,0.9257185,0.586,1,3
0.07073021,0.9254878,0.586,1,3
0.06519008,0.9252799,0.586,1,3
0.06202525,0.9251378,0.586,1,3
0.05759925,0.9249489,0.586,1,3
0.05336955,0.9247776,0.586,1,3
0.04881084,0.9245813,0.586,1,3
0.04424441,0.9243999,0.586,1,3
0.03969434,0.9242113,0.586,1,3
0.03510278,0.9240333,0.586,1,3
0.03064424,0.9238756,0.586,1,3
0.0260905,0.9237021,0.586,1,3
0.02149102,0.9235127,0.586,1,3
0.01683798,0.923342,0.586,1,3
0.01178211,0.9231552,0.586,1,3
0.007793516,0.9230211,0.586,1,3
0.003142029,0.9228508,0.586,1,3
-0.001437753,0.9226921,0.586,1,3
-0.005952626,0.9225395,0.586,1,3
-0.01107615,0.9223701,0.586,1,3
-0.02170703,0.9220366,0.586,1,3
-0.02792498,0.9218405,0.586,1,3
-0.03240475,0.9217005,0.586,1,3
-0.03617784,0.9215853,0.586,1,3
-0.0407505,0.9214491,0.586,1,3
-0.0453462,0.9213072,0.586,1,3
-0.04985651,0.9211763,0.586,1,3
-0.05454472,0.9210465,0.586,1,3
-0.05917361,0.9209148,0.586,1,3
-0.06381541,0.9207792,0.586,1,3
-0.06822121,0.9206455,0.586,1,3
